source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-XSCH,KXPGATOP5-BMC26,BMW Championship: Will Xander Schauffele finish top 5?,0.0800,0.1100,0.1100,8114.69,7463.10,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761101+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-WKIM,KXPGATOP5-BMC26,BMW Championship: Will Si Woo Kim finish top 5?,0.0600,0.0700,0.0700,11580.30,11372.30,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761122+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-WCLA,KXPGATOP5-BMC26,BMW Championship: Will Wyndham Clark finish top 5?,0.4100,0.4200,0.4100,26283.47,25317.63,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761126+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-VHOV,KXPGATOP5-BMC26,BMW Championship: Will Viktor Hovland finish top 5?,0.0300,0.0400,0.0400,7441.19,7263.11,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761129+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-TKIM,KXPGATOP5-BMC26,BMW Championship: Will Tom Kim finish top 5?,0.0100,0.0200,0.0200,2923.40,2923.40,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761132+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-TFLE,KXPGATOP5-BMC26,BMW Championship: Will Tommy Fleetwood finish top 5?,0.1000,0.1300,0.1300,4757.74,4597.18,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761135+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-STHE,KXPGATOP5-BMC26,BMW Championship: Will Sahith Theegala finish top 5?,0.0000,0.0100,0.0300,2759.19,2759.19,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761137+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-SSTR,KXPGATOP5-BMC26,BMW Championship: Will Sepp Straka finish top 5?,0.0000,0.0100,0.0300,1376.91,1345.91,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761140+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-SSCH,KXPGATOP5-BMC26,BMW Championship: Will Scottie Scheffler finish top 5?,0.1500,0.1700,0.1700,111943.54,104413.84,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761143+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-SIM,KXPGATOP5-BMC26,BMW Championship: Will Sungjae Im finish top 5?,0.1100,0.1200,0.1200,12103.95,11959.53,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761146+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-SBUR,KXPGATOP5-BMC26,BMW Championship: Will Sam Burns finish top 5?,0.0500,0.0600,0.0700,37328.54,36446.80,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761149+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RMCI,KXPGATOP5-BMC26,BMW Championship: Will Rory McIlroy finish top 5?,0.5300,0.5700,0.5200,45465.41,41742.43,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761156+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RMAC,KXPGATOP5-BMC26,BMW Championship: Will Robert MacIntyre finish top 5?,0.0900,0.1100,0.0800,973.53,968.53,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761159+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RHIS,KXPGATOP5-BMC26,BMW Championship: Will Ryo Hisatsune finish top 5?,0.0700,0.1200,0.1400,3823.36,3795.36,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761161+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RHEN,KXPGATOP5-BMC26,BMW Championship: Will Russell Henley finish top 5?,0.1400,0.1500,0.1700,3219.13,3219.13,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761164+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RGER,KXPGATOP5-BMC26,BMW Championship: Will Ryan Gerard finish top 5?,0.0300,0.0500,0.1000,1516.00,1516.00,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761166+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RFOX,KXPGATOP5-BMC26,BMW Championship: Will Ryan Fox finish top 5?,0.0000,0.0200,0.0100,10099.80,10099.80,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761169+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-RFOW,KXPGATOP5-BMC26,BMW Championship: Will Rickie Fowler finish top 5?,0.0000,0.0100,0.0300,3787.12,3775.12,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761172+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-PCAN,KXPGATOP5-BMC26,BMW Championship: Will Patrick Cantlay finish top 5?,0.1200,0.1600,0.2200,6463.21,6414.85,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761174+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-NHOJ,KXPGATOP5-BMC26,BMW Championship: Will Nicolai Hojgaard finish top 5?,0.0000,0.0100,0.0300,930.25,917.25,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761177+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-NECH,KXPGATOP5-BMC26,BMW Championship: Will Nicolas Echavarria finish top 5?,0.0000,0.0400,0.0300,1338.88,1265.88,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761179+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MTHO,KXPGATOP5-BMC26,BMW Championship: Will Michael Thorbjornsen finish top 5?,0.4100,0.4400,0.4500,7724.19,6986.19,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761184+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MMCN,KXPGATOP5-BMC26,BMW Championship: Will Maverick McNealy finish top 5?,0.1200,0.1500,0.1400,655.75,655.75,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761187+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MMCC,KXPGATOP5-BMC26,BMW Championship: Will Matthew McCarty finish top 5?,0.0000,0.0200,0.0100,845.38,845.38,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761190+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MLEE,KXPGATOP5-BMC26,BMW Championship: Will Min Woo Lee finish top 5?,0.0400,0.0800,0.0600,8566.44,8506.83,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761193+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MFIT,KXPGATOP5-BMC26,BMW Championship: Will Matt Fitzpatrick finish top 5?,0.4100,0.4200,0.4200,9844.55,9428.55,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761196+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-MBRE,KXPGATOP5-BMC26,BMW Championship: Will Michael Brennan finish top 5?,0.0400,0.0700,0.0500,11867.97,11780.97,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761198+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-LABE,KXPGATOP5-BMC26,BMW Championship: Will Ludvig Aberg finish top 5?,0.3300,0.3400,0.3400,26854.33,25354.93,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761201+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-KREI,KXPGATOP5-BMC26,BMW Championship: Will Kristoffer Reitan finish top 5?,0.0900,0.1000,0.0700,1260.97,1260.97,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761203+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-KKIT,KXPGATOP5-BMC26,BMW Championship: Will Kurt Kitayama finish top 5?,0.0100,0.0300,0.0300,4264.61,4264.61,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761208+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JTHO,KXPGATOP5-BMC26,BMW Championship: Will Justin Thomas finish top 5?,0.1300,0.1700,0.1700,1553.59,1541.59,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761210+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JSPA,KXPGATOP5-BMC26,BMW Championship: Will J.J. Spaun finish top 5?,0.4000,0.4300,0.3800,4036.68,4027.68,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761215+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JROS,KXPGATOP5-BMC26,BMW Championship: Will Justin Rose finish top 5?,0.0400,0.0500,0.0400,3920.23,3920.23,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761217+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JPOS,KXPGATOP5-BMC26,BMW Championship: Will J.T. Poston finish top 5?,0.0300,0.0400,0.0400,796.00,796.00,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761220+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JKNA,KXPGATOP5-BMC26,BMW Championship: Will Jake Knapp finish top 5?,0.0300,0.0600,0.0500,8728.97,8665.97,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761223+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-JBRI,KXPGATOP5-BMC26,BMW Championship: Will Jacob Bridgeman finish top 5?,0.1200,0.1600,0.1600,1535.79,1529.79,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761225+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-HMAT,KXPGATOP5-BMC26,BMW Championship: Will Hideki Matsuyama finish top 5?,0.0100,0.0300,0.0300,11541.27,10476.36,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761228+00:00
Kalshi,KXPGATOP5,KXPGATOP5-BMC26-GWOO,KXPGATOP5-BMC26,BMW Championship: Will Gary Woodland finish top 5?,0.2500,0.2700,0.2600,11385.63,10491.99,2026-09-20T00:00:00Z,active,2026-08-21T15:56:39.761230+00:00
