source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-CBLA,KXPGAMAKECUT-BICA26,Chandler Blanchet makes the cut,0.4900,0.5700,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.170986+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-CBEZ,KXPGAMAKECUT-BICA26,Christiaan Bezuidenhout makes the cut,0.6600,0.7200,0.6600,2.76,1.38,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171151+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-CBER,KXPGAMAKECUT-BICA26,Carson Bertagnole makes the cut,0.4400,0.4500,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171155+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BVAL,KXPGAMAKECUT-BICA26,Brendan Valdes makes the cut,0.3000,0.3900,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171158+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BTOD,KXPGAMAKECUT-BICA26,Brendon Todd makes the cut,0.1500,0.2300,0.2700,34.00,34.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171160+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BSIL,KXPGAMAKECUT-BICA26,Ben Silverman makes the cut,0.4500,0.5300,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171163+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BMAR,KXPGAMAKECUT-BICA26,Ben Martin makes the cut,0.3800,0.4700,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171165+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BKOH,KXPGAMAKECUT-BICA26,Ben Kohles makes the cut,0.6500,0.7100,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171167+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BJAM,KXPGAMAKECUT-BICA26,Benjamin James makes the cut,0.7200,0.7600,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171170+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BHOS,KXPGAMAKECUT-BICA26,Beau Hossler makes the cut,0.6700,0.7300,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171173+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BHOR,KXPGAMAKECUT-BICA26,Billy Horschel makes the cut,0.6300,0.6800,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171178+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BGAR,KXPGAMAKECUT-BICA26,Brice Garnett makes the cut,0.4300,0.5000,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171181+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-BBRO,KXPGAMAKECUT-BICA26,Blades Brown makes the cut,0.6600,0.7200,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171183+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-AWIS,KXPGAMAKECUT-BICA26,Aaron Wise makes the cut,0.4200,0.5000,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171186+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ATOS,KXPGAMAKECUT-BICA26,Alejandro Tosti makes the cut,0.3400,0.4400,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171188+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ASVE,KXPGAMAKECUT-BICA26,Adam Svensson makes the cut,0.3900,0.4800,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171191+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ASMO,KXPGAMAKECUT-BICA26,Austin Smotherman makes the cut,0.5200,0.5900,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171193+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ASCH,KXPGAMAKECUT-BICA26,Adam Schenk makes the cut,0.3600,0.4500,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171196+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-APUT,KXPGAMAKECUT-BICA26,Andrew Putnam makes the cut,0.5800,0.6500,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171198+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ANOV,KXPGAMAKECUT-BICA26,Andrew Novak makes the cut,0.6700,0.7200,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171200+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-AHAD,KXPGAMAKECUT-BICA26,Adam Hadwin makes the cut,0.4400,0.5100,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171205+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-AEWA,KXPGAMAKECUT-BICA26,A.J. Ewart makes the cut,0.5200,0.5900,0.6000,8.00,8.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171209+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-AECK,KXPGAMAKECUT-BICA26,Austin Eckroat makes the cut,0.5900,0.6600,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171212+00:00
Kalshi,KXPGAMAKECUT,KXPGAMAKECUT-BICA26-ADUM,KXPGAMAKECUT-BICA26,Adrien Dumont De Chassart makes the cut,0.5500,0.6200,0.0000,0.00,0.00,2026-10-18T00:00:00Z,active,2026-09-15T19:44:55.171215+00:00
