source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-TKIM,KXPGATOP10-BMC26,BMW Championship: Will Tom Kim finish top 10?,0.2100,0.2200,0.2200,57.00,57.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570469+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-TFLE,KXPGATOP10-BMC26,BMW Championship: Will Tommy Fleetwood finish top 10?,0.3600,0.3700,0.3700,630.70,630.70,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570471+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-STHE,KXPGATOP10-BMC26,BMW Championship: Will Sahith Theegala finish top 10?,0.0700,0.0900,0.0800,1188.00,1188.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570473+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-SSTR,KXPGATOP10-BMC26,BMW Championship: Will Sepp Straka finish top 10?,0.0800,0.0900,0.0900,150.75,150.75,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570476+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-SSCH,KXPGATOP10-BMC26,BMW Championship: Will Scottie Scheffler finish top 10?,0.7000,0.7100,0.7100,1547.10,1547.10,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570479+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-SIM,KXPGATOP10-BMC26,BMW Championship: Will Sungjae Im finish top 10?,0.1600,0.1700,0.1700,422.28,422.28,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570481+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-SBUR,KXPGATOP10-BMC26,BMW Championship: Will Sam Burns finish top 10?,0.3500,0.3600,0.3600,1655.39,1630.39,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570483+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RMCI,KXPGATOP10-BMC26,BMW Championship: Will Rory McIlroy finish top 10?,0.4000,0.4200,0.4200,3392.03,3389.03,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570486+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RMAC,KXPGATOP10-BMC26,BMW Championship: Will Robert MacIntyre finish top 10?,0.1600,0.1700,0.1900,24.90,24.90,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570492+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RHIS,KXPGATOP10-BMC26,BMW Championship: Will Ryo Hisatsune finish top 10?,0.1000,0.1100,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570495+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RHEN,KXPGATOP10-BMC26,BMW Championship: Will Russell Henley finish top 10?,0.2100,0.2200,0.2200,660.05,660.05,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570497+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RGER,KXPGATOP10-BMC26,BMW Championship: Will Ryan Gerard finish top 10?,0.2200,0.2300,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570500+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RFOX,KXPGATOP10-BMC26,BMW Championship: Will Ryan Fox finish top 10?,0.1200,0.1300,0.1400,268.43,268.43,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570502+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-RFOW,KXPGATOP10-BMC26,BMW Championship: Will Rickie Fowler finish top 10?,0.1600,0.1900,0.1900,833.95,833.95,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570505+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-PCAN,KXPGATOP10-BMC26,BMW Championship: Will Patrick Cantlay finish top 10?,0.2800,0.3100,0.3100,1476.69,1476.69,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570507+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-NHOJ,KXPGATOP10-BMC26,BMW Championship: Will Nicolai Hojgaard finish top 10?,0.1700,0.1800,0.1900,5.00,5.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570510+00:00
