source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1ABHAHMAT-ABHA,KXPGAH2H-BMC26R1ABHAHMAT,Will Akshay Bhatia beat Hideki Matsuyama in the 1st round of the BMW Championship?,0.3500,0.3700,0.3800,1495.31,1449.41,2026-09-03T15:38:00Z,active,2026-08-20T14:07:56.477750+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1KREIAFIT-KREI,KXPGAH2H-BMC26R1KREIAFIT,Will Kristoffer Reitan beat Alex Fitzpatrick in the 1st round of the BMW Championship?,0.4800,0.4900,0.4700,16724.23,16474.23,2026-09-03T15:27:00Z,active,2026-08-20T14:07:56.477752+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1KREIAFIT-AFIT,KXPGAH2H-BMC26R1KREIAFIT,Will Alex Fitzpatrick beat Kristoffer Reitan in the 1st round of the BMW Championship?,0.5000,0.5100,0.5200,3393.96,2571.68,2026-09-03T15:27:00Z,active,2026-08-20T14:07:56.477754+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1ASMAJROS-JROS,KXPGAH2H-BMC26R1ASMAJROS,Will Justin Rose beat Alex Smalley in the 1st round of the BMW Championship?,0.5000,0.5100,0.5100,3233.07,3233.07,2026-09-03T15:16:00Z,active,2026-08-20T14:07:56.477757+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1ASMAJROS-ASMA,KXPGAH2H-BMC26R1ASMAJROS,Will Alex Smalley beat Justin Rose in the 1st round of the BMW Championship?,0.4800,0.4900,0.4900,1322.57,1238.47,2026-09-03T15:16:00Z,active,2026-08-20T14:07:56.477759+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1TKIMRFOX-TKIM,KXPGAH2H-BMC26R1TKIMRFOX,Will Tom Kim beat Ryan Fox in the 1st round of the BMW Championship?,0.5500,0.5600,0.5500,5365.56,5263.56,2026-09-03T15:05:00Z,active,2026-08-20T14:07:56.477762+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1TKIMRFOX-RFOX,KXPGAH2H-BMC26R1TKIMRFOX,Will Ryan Fox beat Tom Kim in the 1st round of the BMW Championship?,0.4200,0.4300,0.4300,1251.66,1235.87,2026-09-03T15:05:00Z,active,2026-08-20T14:07:56.477764+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1LABECMOR-LABE,KXPGAH2H-BMC26R1LABECMOR,Will Ludvig Åberg beat Collin Morikawa in the 1st round of the BMW Championship?,0.5400,0.5700,0.5700,20826.30,18555.83,2026-09-03T14:47:00Z,active,2026-08-20T14:07:56.477767+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1LABECMOR-CMOR,KXPGAH2H-BMC26R1LABECMOR,Will Collin Morikawa beat Ludvig Åberg in the 1st round of the BMW Championship?,0.4300,0.4600,0.4600,12231.53,11602.53,2026-09-03T14:47:00Z,active,2026-08-20T14:07:56.477770+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1GWOOASCO-GWOO,KXPGAH2H-BMC26R1GWOOASCO,Will Gary Woodland beat Adam Scott in the 1st round of the BMW Championship?,0.4200,0.4400,0.4400,12393.98,11557.08,2026-09-03T14:36:00Z,active,2026-08-20T14:07:56.477773+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1GWOOASCO-ASCO,KXPGAH2H-BMC26R1GWOOASCO,Will Adam Scott beat Gary Woodland in the 1st round of the BMW Championship?,0.5600,0.5700,0.5900,27977.76,27733.86,2026-09-03T14:36:00Z,active,2026-08-20T14:07:56.477775+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1BGRIARAI-BGRI,KXPGAH2H-BMC26R1BGRIARAI,Will Ben Griffin beat Aaron Rai in the 1st round of the BMW Championship?,0.5500,0.5700,0.5700,206.65,206.65,2026-09-03T14:25:00Z,active,2026-08-20T14:07:56.477778+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1BGRIARAI-ARAI,KXPGAH2H-BMC26R1BGRIARAI,Will Aaron Rai beat Ben Griffin in the 1st round of the BMW Championship?,0.4300,0.4600,0.4600,6546.55,6446.55,2026-09-03T14:25:00Z,active,2026-08-20T14:07:56.477780+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1SIMSSTR-SSTR,KXPGAH2H-BMC26R1SIMSSTR,Will Sepp Straka beat Sungjae Im in the 1st round of the BMW Championship?,0.3900,0.4000,0.4000,684.59,679.92,2026-09-03T14:14:00Z,active,2026-08-20T14:07:56.477783+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1SIMSSTR-SIM,KXPGAH2H-BMC26R1SIMSSTR,Will Sungjae Im beat Sepp Straka in the 1st round of the BMW Championship?,0.5700,0.5900,0.5900,7194.45,6849.97,2026-09-03T14:14:00Z,active,2026-08-20T14:07:56.477785+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1STHEJTHO-STHE,KXPGAH2H-BMC26R1STHEJTHO,Will Sahith Theegala beat Justin Thomas in the 1st round of the BMW Championship?,0.3500,0.3700,0.3700,6916.16,6887.16,2026-09-03T14:03:00Z,active,2026-08-20T14:07:56.477788+00:00
Kalshi,KXPGAH2H,KXPGAH2H-BMC26R1STHEJTHO-JTHO,KXPGAH2H-BMC26R1STHEJTHO,Will Justin Thomas beat Sahith Theegala in the 1st round of the BMW Championship?,0.6200,0.6400,0.6400,5516.91,4869.23,2026-09-03T14:03:00Z,active,2026-08-20T14:07:56.477790+00:00
